

############################ Log - Start ############################
# Log initialized at: 10/21/13 16:48:19
Time	Real temperature	Average temperature	Setpoint temperature
45.303	26.300	27.420	20.000
46.392	26.100	27.325	20.000
47.429	26.200	27.278	20.000
48.512	26.100	27.190	20.000
49.582	26.000	27.107	20.000
50.614	25.900	27.027	20.000
51.751	25.800	26.945	20.000
52.881	25.800	26.863	20.000
53.913	25.800	26.788	20.000
54.996	25.800	26.717	20.000
56.040	25.800	26.683	20.000
57.180	25.700	26.615	20.000
58.274	25.700	26.550	20.000
59.308	25.600	26.487	20.000
60.413	25.600	26.427	20.000
61.452	25.500	26.367	20.000
62.522	25.400	26.303	20.000
63.554	25.400	26.272	20.000
64.655	25.200	26.205	20.000
65.763	25.300	26.138	20.000
66.795	25.100	26.075	20.000
67.879	25.300	26.013	20.000
68.912	25.300	25.985	20.000
69.944	25.100	25.925	20.000
71.060	25.000	25.865	20.000
72.108	24.900	25.802	20.000
73.181	25.000	25.748	20.000
74.234	24.900	25.692	20.000
75.265	24.800	25.662	20.000
76.361	24.900	25.605	20.000
77.403	24.700	25.550	20.000
78.560	24.700	25.495	20.000
79.613	24.700	25.442	20.000
80.645	24.800	25.390	20.000
81.735	24.700	25.367	20.000
82.806	24.700	25.317	20.000
83.906	24.600	25.268	20.000
84.965	24.500	25.218	20.000
86.033	24.600	25.173	20.000
87.132	24.400	25.128	20.000
88.179	24.500	25.082	20.000
89.240	24.500	25.060	20.000
90.332	24.500	25.015	20.000
91.376	24.300	24.967	20.000
92.526	24.400	24.923	20.000
93.566	24.300	24.878	20.000
94.643	24.200	24.830	20.000
95.683	24.200	24.807	20.000
96.715	24.200	24.762	20.000
97.811	24.000	24.717	20.000
98.864	24.000	24.668	20.000
99.965	24.000	24.627	20.000
100.997	24.000	24.605	20.000
102.156	23.800	24.562	20.000
103.196	23.700	24.512	20.000
104.233	23.900	24.463	20.000
105.383	23.800	24.423	20.000
106.416	23.900	24.388	20.000
107.527	23.700	24.348	20.000
108.559	23.700	24.327	20.000
109.620	23.600	24.283	20.000
110.683	23.600	24.242	20.000
111.741	23.600	24.198	20.000
112.837	23.700	24.165	20.000
113.868	23.600	24.147	20.000
114.920	23.700	24.112	20.000
115.964	23.600	24.075	20.000
117.046	23.500	24.037	20.000
118.147	23.400	23.995	20.000
119.195	23.300	23.973	20.000
120.276	23.400	23.935	20.000
121.308	23.500	23.900	20.000
122.368	23.400	23.865	20.000
123.471	23.500	23.852	20.000
124.533	23.400	23.817	20.000
125.635	23.300	23.777	20.000
126.696	23.200	23.737	20.000
127.735	23.200	23.697	20.000
128.809	23.100	23.655	20.000
129.854	23.100	23.638	20.000
130.971	22.900	23.597	20.000
132.016	23.000	23.558	20.000
133.063	23.100	23.527	20.000
134.193	23.100	23.500	20.000
135.313	22.900	23.465	20.000
136.354	22.900	23.430	20.000
137.414	22.900	23.400	20.000
138.457	22.900	23.387	20.000
139.569	22.900	23.355	20.000
140.697	22.800	23.320	20.000
141.739	22.800	23.285	20.000
142.770	22.800	23.253	20.000
143.859	22.700	23.220	20.000
144.890	22.700	23.205	20.000
146.057	22.500	23.172	20.000
147.161	22.700	23.138	20.000
148.193	22.600	23.103	20.000
149.287	22.600	23.068	20.000
150.331	22.500	23.030	20.000
151.431	22.500	22.992	20.000
152.463	22.600	22.977	20.000
153.586	22.600	22.948	20.000
154.731	22.700	22.925	20.000
155.763	22.500	22.895	20.000
156.861	22.300	22.857	20.000
157.906	22.400	22.840	20.000
159.041	22.400	22.803	20.000
160.090	22.400	22.772	20.000
161.262	22.400	22.745	20.000
162.440	22.300	22.715	20.000
163.532	22.400	22.688	20.000
164.632	22.400	22.663	20.000
165.664	22.300	22.652	20.000
166.792	22.100	22.625	20.000
167.867	22.200	22.597	20.000
168.909	22.300	22.567	20.000
170.040	22.400	22.543	20.000
171.091	22.100	22.518	20.000
172.167	22.200	22.495	20.000
173.208	22.200	22.483	20.000
174.291	22.300	22.463	20.000
175.348	22.300	22.447	20.000
176.392	22.200	22.425	20.000
177.538	22.100	22.403	20.000
178.575	22.100	22.392	20.000
179.675	22.100	22.372	20.000
180.769	22.200	22.357	20.000
181.804	22.200	22.347	20.000
182.852	22.100	22.327	20.000
183.944	21.900	22.307	20.000
184.983	21.900	22.283	20.000
186.066	21.900	22.273	20.000
187.183	21.900	22.255	20.000
188.215	21.900	22.233	20.000
189.292	21.900	22.208	20.000
190.325	21.800	22.180	20.000
191.467	21.800	22.160	20.000
192.520	21.800	22.142	20.000
193.560	21.800	22.132	20.000
194.691	21.800	22.110	20.000
195.722	21.800	22.092	20.000
196.772	21.900	22.077	20.000
197.873	21.900	22.062	20.000
198.905	21.900	22.047	20.000
199.964	21.800	22.037	20.000
201.005	21.700	22.018	20.000
202.057	21.700	22.003	20.000
203.156	21.700	21.987	20.000
204.190	21.700	21.967	20.000
205.244	21.600	21.945	20.000
206.275	21.600	21.937	20.000
207.340	21.500	21.917	20.000
208.476	21.700	21.898	20.000
209.569	21.600	21.872	20.000
210.649	21.600	21.850	20.000
211.689	21.500	21.838	20.000
212.809	21.500	21.818	20.000
213.865	21.500	21.798	20.000
214.940	21.600	21.780	20.000
216.109	21.500	21.757	20.000
217.177	21.500	21.737	20.000
218.253	21.400	21.715	20.000
219.294	21.400	21.707	20.000
220.423	21.200	21.683	20.000
221.494	21.100	21.658	20.000
222.526	21.300	21.635	20.000
223.644	21.200	21.615	20.000
224.685	21.200	21.593	20.000
225.742	21.300	21.575	20.000
226.808	21.300	21.567	20.000
227.889	21.200	21.550	20.000
228.964	21.200	21.532	20.000
230.020	21.200	21.512	20.000
231.070	21.100	21.487	20.000
232.208	21.100	21.462	20.000
233.242	21.100	21.448	20.000
234.322	21.300	21.428	20.000
235.423	21.400	21.415	20.000

# Log finished at: 10/22/13 14:09:46
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:36:00
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature

# Log finished at: 10/22/13 14:36:05
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:37:29
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature

# Log finished at: 10/22/13 14:37:32
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:38:30
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.105	20.000	20.000	20.000
2.168	19.900	19.950	20.000
3.213	20.000	19.950	20.000
4.309	20.000	19.962	20.000
5.340	19.900	19.950	20.000
6.377	19.800	19.936	20.000
7.546	19.800	19.923	20.000

# Log finished at: 10/22/13 14:38:39
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:40:25
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.184	19.900	20.000	20.000
2.224	20.000	20.000	20.000
3.309	20.000	20.000	20.000
4.373	20.000	19.988	20.000
5.417	19.900	19.990	20.000
6.545	20.000	19.991	20.000
7.646	20.100	19.992	20.000
8.726	20.000	19.993	20.000
9.758	20.000	19.988	20.000
10.886	19.900	19.984	20.000
11.948	19.900	19.971	20.000
13.018	19.900	19.968	20.000
14.173	19.900	19.958	20.000
15.218	20.000	19.962	20.000
16.302	20.000	19.964	20.000
17.334	19.800	19.957	20.000
18.440	19.800	19.947	20.000
19.475	19.900	19.945	20.000
20.524	19.900	19.940	20.000
21.594	19.800	19.932	20.000
22.626	19.900	19.931	20.000
23.794	19.800	19.927	20.000
24.824	19.800	19.924	20.000
25.906	19.900	19.923	20.000
26.938	19.900	19.920	20.000
27.974	19.900	19.919	20.000
29.124	19.800	19.916	20.000
30.166	19.900	19.916	20.000
31.223	19.900	19.915	20.000
32.270	19.900	19.915	20.000
33.303	20.100	19.919	20.000
34.425	20.200	19.927	20.000

# Log finished at: 10/22/13 14:41:00
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:41:24
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.200	20.200	20.000
1.102	20.200	20.200	20.000
2.194	20.300	20.225	20.000
3.292	20.200	20.233	20.000
4.357	20.300	20.238	20.000
5.403	20.300	20.250	20.000
6.486	20.500	20.292	20.000
7.528	20.400	20.314	20.000
8.555	20.300	20.313	20.000
9.614	20.400	20.329	20.000
10.686	20.300	20.332	20.000
11.719	20.200	20.329	20.000
12.778	20.200	20.317	20.000
13.884	20.300	20.317	20.000
14.917	20.200	20.312	20.000
15.987	20.100	20.300	20.000
17.026	20.300	20.297	20.000

# Log finished at: 10/22/13 14:41:42
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:41:58
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.000
1.059	20.100	20.100	20.000
2.130	20.200	20.150	20.000
3.184	20.100	20.133	20.000
4.217	20.000	20.113	20.000
5.280	20.000	20.080	20.000
6.316	20.000	20.073	20.000
7.441	19.900	20.046	20.000
8.478	19.900	20.020	20.000
9.536	19.900	20.012	20.000

# Log finished at: 10/22/13 14:42:08
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:42:30
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.800	19.800	20.000
1.138	19.900	19.900	20.000
2.189	19.900	19.875	20.000
3.221	19.900	19.883	20.000
4.300	19.900	19.888	20.000
5.332	19.900	19.880	20.000
6.408	20.000	19.891	20.000
7.477	20.100	19.915	20.000
8.522	20.000	19.927	20.000
9.599	20.000	19.941	20.000
10.631	19.900	19.942	20.000
11.679	19.900	19.938	20.000
12.711	19.800	19.932	20.000
13.848	19.800	19.921	20.000
14.931	19.900	19.915	20.000
15.981	19.900	19.918	20.000
17.051	19.900	19.917	20.000
18.083	19.800	19.912	20.000
19.151	19.800	19.903	20.000
20.182	19.900	19.903	20.000
21.273	19.800	19.900	20.000
22.307	19.700	19.890	20.000
23.358	19.800	19.885	20.000
24.443	20.000	19.888	20.000
25.507	20.000	19.893	20.000
26.569	19.900	19.896	20.000
27.609	19.800	19.894	20.000
28.719	19.900	19.894	20.000

# Log finished at: 10/22/13 14:42:59
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:43:42
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	19.900	19.900	30.000
1.176	20.000	20.000	30.000

# Log finished at: 10/22/13 14:43:44
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:44:11
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.000
1.179	20.100	20.050	20.000
2.248	20.200	20.125	20.000
3.300	20.200	20.133	20.000
4.336	20.300	20.163	20.000
5.374	20.400	20.210	20.000
6.496	20.400	20.242	20.000
7.549	20.400	20.254	20.000
8.617	20.200	20.247	20.000
9.657	20.100	20.229	20.000
10.699	20.100	20.216	20.000
11.768	20.100	20.205	20.000
12.825	20.200	20.204	20.000
13.958	20.300	20.208	20.000
14.990	20.200	20.208	20.000
16.030	20.200	20.211	20.000
17.088	20.200	20.213	20.000
18.141	20.200	20.213	20.000
19.173	20.200	20.212	20.000
20.293	20.100	20.206	20.000
21.389	20.200	20.203	20.000
22.432	20.100	20.200	20.000
23.508	20.200	20.198	20.000
24.564	20.200	20.198	20.000
25.608	20.100	20.196	20.000
26.660	20.100	20.191	20.000
27.712	20.100	20.190	20.000
28.744	20.100	20.186	20.000
29.808	20.000	20.179	20.000
30.875	20.000	20.172	20.000
31.939	20.100	20.170	20.000
33.006	20.100	20.168	20.000
34.100	20.000	20.164	20.000
35.139	20.100	20.165	25.000
36.284	20.100	20.162	25.000
37.347	20.000	20.158	25.000
38.422	20.100	20.157	25.000
39.467	20.000	20.152	25.000
40.593	20.100	20.140	25.000
41.723	20.300	20.135	25.000
42.768	20.600	20.142	25.000
43.876	21.600	20.182	25.000
44.921	22.700	20.260	25.000
46.007	24.300	20.388	25.000
47.052	25.400	20.555	25.000
48.090	25.700	20.647	25.000
49.194	26.200	20.842	25.000
50.234	26.300	21.045	25.000
51.329	26.300	21.247	25.000
52.361	26.100	21.345	25.000
53.465	25.800	21.537	25.000
54.632	25.500	21.717	25.000
55.663	25.200	21.890	25.000
56.733	24.900	22.052	25.000
57.764	24.600	22.203	25.000
58.819	24.500	22.275	25.000
59.966	24.300	22.412	25.000
61.053	24.200	22.548	25.000
62.136	23.900	22.678	25.000
63.168	23.700	22.800	25.000
64.220	23.600	22.922	25.000
65.271	23.500	23.038	25.000
66.311	23.600	23.098	25.000
67.443	23.600	23.217	25.000
68.475	23.900	23.342	25.000
69.555	24.200	23.478	25.000
70.595	24.600	23.628	25.000
71.621	24.700	23.705	25.000
72.748	25.200	23.872	25.000
73.791	25.600	24.050	25.000
74.941	25.700	24.238	25.000
76.022	25.700	24.422	25.000
77.116	25.700	24.600	25.000
78.176	25.600	24.762	25.000
79.207	25.500	24.827	25.000
80.341	25.300	24.922	25.000
81.399	25.200	24.965	25.000
82.464	25.000	24.962	25.000
83.501	24.800	24.930	25.000
84.538	24.800	24.907	25.000
85.662	24.700	24.852	25.000
86.746	24.500	24.793	25.000
87.779	24.400	24.738	25.000
88.900	24.500	24.695	25.000
90.002	24.300	24.658	30.000
91.042	24.300	24.630	30.000
92.091	24.300	24.613	30.000
93.194	24.200	24.602	30.000
94.236	24.500	24.605	30.000
95.269	25.400	24.632	30.000
96.397	26.500	24.700	30.000
97.459	28.300	24.832	30.000
98.494	29.600	25.017	30.000
99.594	30.700	25.247	30.000
100.727	31.000	25.493	30.000
101.759	31.000	25.615	30.000
102.878	31.100	25.862	30.000
103.951	30.900	26.093	30.000
104.984	30.600	26.305	30.000
106.049	30.200	26.492	30.000
107.178	29.800	26.652	30.000
108.253	29.300	26.783	30.000
109.292	29.000	26.840	30.000
110.423	28.600	26.940	30.000
111.536	28.400	27.032	30.000
112.568	28.200	27.115	30.000
113.630	28.200	27.203	30.000
114.662	28.300	27.302	30.000
115.744	28.300	27.402	30.000
116.827	28.700	27.520	30.000
117.882	28.800	27.583	30.000
119.009	29.600	27.737	30.000
120.056	30.400	27.920	30.000
121.120	30.900	28.128	30.000
122.179	31.200	28.352	30.000
123.244	31.200	28.577	30.000
124.341	31.000	28.803	30.000
125.391	30.900	28.913	30.000
126.513	30.700	29.128	30.000
127.645	30.400	29.335	30.000
128.691	30.300	29.535	30.000
129.730	30.100	29.700	30.000
130.800	29.800	29.822	30.000
131.832	29.500	29.880	30.000
132.974	29.200	29.878	30.000
134.045	29.200	29.862	30.000
135.147	29.000	29.805	30.000
136.184	28.900	29.737	30.000
137.230	28.800	29.660	30.000
138.279	28.600	29.585	30.000
139.304	28.800	29.520	30.000

# Log finished at: 10/22/13 14:46:31
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:46:44
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	28.600	28.600	20.000
1.096	28.500	28.550	20.000
2.128	28.500	28.550	20.000
3.209	28.200	28.450	20.000
4.244	28.200	28.387	20.000
5.396	28.100	28.340	20.000
6.428	28.000	28.309	20.000
7.581	27.800	28.238	20.000
8.625	27.700	28.160	20.000
9.723	27.700	28.106	20.000
10.843	27.600	28.058	20.000
11.888	27.600	28.014	20.000
13.023	27.500	27.970	20.000
14.063	27.500	27.950	20.000
15.201	27.400	27.904	20.000
16.280	27.300	27.861	20.000
17.339	27.300	27.827	20.000
18.408	27.200	27.791	20.000
19.472	27.100	27.750	20.000
20.568	27.000	27.708	20.000
21.600	26.900	27.686	20.000
22.698	26.900	27.646	20.000
23.738	26.800	27.607	20.000
24.794	26.700	27.563	20.000
25.858	26.700	27.524	20.000
26.895	26.700	27.507	20.000
27.978	26.600	27.471	20.000
29.016	26.500	27.432	20.000

# Log finished at: 10/22/13 14:47:14
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:51:23
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000

# Log finished at: 10/22/13 14:51:23
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:51:30
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	0.000
3.000	0.000
4.000	0.000

# Log finished at: 10/22/13 14:51:31
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:51:40
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.000	0.000
2.000	1.000
3.000	2.000
4.000	3.000
5.000	4.000
6.000	5.000
7.000	6.000
8.000	7.000
9.000	1.000
10.000	9.000
11.000	2.000
12.000	3.000
13.000	12.000
14.000	13.000
15.000	14.000
16.000	15.000
17.000	16.000
18.000	17.000
19.000	18.000
20.000	19.000
21.000	20.000

# Log finished at: 10/22/13 14:51:51
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:52:29
# Outer loop motor device: tango://has6117b:10000/p02/motor/exp.04
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
Time	Motor position	Loop motor position
1.000	-10.000	0.000
2.000	-9.000	0.000
3.000	-8.000	0.000
4.000	-7.000	0.000
5.000	-6.000	0.000
6.000	-5.000	0.000
7.000	-4.000	0.000
8.000	-3.000	0.000
9.000	-2.000	0.000
10.000	-1.000	0.000
11.000	0.000	0.000
12.000	1.000	0.000
13.000	2.000	0.000
14.000	3.000	0.000
15.000	4.000	0.000
16.000	5.000	0.000
17.000	6.000	0.000
18.000	7.000	0.000
19.000	8.000	0.000
20.000	9.000	0.000
21.000	10.000	0.000
22.000	-10.000	1.000
23.000	-9.000	1.000
24.000	-8.000	1.000
25.000	-7.000	1.000
26.000	-6.000	1.000
27.000	-5.000	1.000
28.000	-4.000	1.000
29.000	-3.000	1.000
30.000	-2.000	1.000
31.000	-1.000	1.000
32.000	0.000	1.000
33.000	1.000	1.000
34.000	2.000	1.000
35.000	3.000	1.000
36.000	4.000	1.000
37.000	5.000	1.000
38.000	6.000	1.000
39.000	7.000	1.000
40.000	8.000	1.000
41.000	9.000	1.000
42.000	10.000	1.000
43.000	-10.000	2.000
44.000	-9.000	2.000
45.000	-8.000	2.000
46.000	-7.000	2.000
47.000	-6.000	2.000
48.000	-5.000	2.000
49.000	-4.000	2.000
50.000	-3.000	2.000
51.000	-2.000	2.000
52.000	-1.000	2.000
53.000	0.000	2.000
54.000	1.000	2.000
55.000	2.000	2.000
56.000	3.000	2.000
57.000	4.000	2.000
58.000	5.000	2.000
59.000	6.000	2.000
60.000	7.000	2.000
61.000	8.000	2.000
62.000	9.000	2.000
63.000	10.000	2.000
64.000	-10.000	3.000
65.000	-9.000	3.000
66.000	-8.000	3.000
67.000	-7.000	3.000
68.000	-6.000	3.000
69.000	-5.000	3.000
70.000	-4.000	3.000
71.000	-3.000	3.000
72.000	-2.000	3.000
73.000	-1.000	3.000
74.000	0.000	3.000
75.000	1.000	3.000
76.000	2.000	3.000
77.000	3.000	3.000
78.000	4.000	3.000
79.000	5.000	3.000
80.000	6.000	3.000
81.000	7.000	3.000
82.000	8.000	3.000
83.000	9.000	3.000
84.000	10.000	3.000
85.000	-10.000	4.000
86.000	-9.000	4.000
87.000	-8.000	4.000
88.000	-7.000	4.000
89.000	-6.000	4.000
90.000	-5.000	4.000
91.000	-4.000	4.000
92.000	-3.000	4.000
93.000	-2.000	4.000
94.000	-1.000	4.000
95.000	0.000	4.000
96.000	1.000	4.000
97.000	2.000	4.000
98.000	3.000	4.000
99.000	4.000	4.000
100.000	5.000	4.000
101.000	6.000	4.000
102.000	7.000	4.000
103.000	8.000	4.000
104.000	9.000	4.000
105.000	10.000	4.000
106.000	-10.000	5.000
107.000	-9.000	5.000
108.000	-8.000	5.000
109.000	-7.000	5.000
110.000	-6.000	5.000
111.000	-5.000	5.000
112.000	-4.000	5.000
113.000	-3.000	5.000
114.000	-2.000	5.000
115.000	-1.000	5.000
116.000	0.000	5.000
117.000	1.000	5.000
118.000	2.000	5.000
119.000	3.000	5.000
120.000	4.000	5.000
121.000	5.000	5.000
122.000	6.000	5.000
123.000	7.000	5.000
124.000	8.000	5.000
125.000	9.000	5.000
126.000	10.000	5.000

# Log finished at: 10/22/13 14:53:48
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 14:59:54
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
2.254	0.000

# Log finished at: 10/22/13 14:59:56
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:00:06
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.143	0.000
0.360	1.000
0.586	2.000
0.806	3.000
1.027	4.000
1.247	5.000
1.468	6.000
1.686	7.000
3.010	1.000
5.239	9.000
6.562	2.000
6.781	3.000
9.008	12.000
9.228	13.000
9.451	14.000
9.672	15.000
9.895	16.000
10.116	17.000
10.336	18.000
10.555	19.000
10.773	20.000

# Log finished at: 10/22/13 15:00:16
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:07:41
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
5.158	0.000
5.380	1.000
5.600	2.000
5.818	3.000
6.040	4.000
6.258	5.000
6.480	6.000
6.700	7.000
8.025	1.000
10.253	9.000
11.577	2.000
11.796	3.000
14.023	12.000
14.244	13.000
14.466	14.000
14.685	15.000
14.909	16.000
15.127	17.000
15.346	18.000
15.564	19.000
15.783	20.000

# Log finished at: 10/22/13 15:07:57
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:08:02
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
5.184	0.000
5.405	1.000
5.626	2.000
5.844	3.000
6.061	4.000
6.281	5.000
6.499	6.000
6.720	7.000
8.041	1.000
10.177	9.000
11.501	2.000
11.624	3.000
13.752	12.000
13.976	13.000
14.195	14.000
14.417	15.000
14.638	16.000
14.858	17.000
15.078	18.000
15.297	19.000
15.516	20.000

# Log finished at: 10/22/13 15:08:18
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:14:57
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
5.186	0.000

# Log finished at: 10/22/13 15:15:02
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:26:58
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.145	5.000

# Log finished at: 10/22/13 15:26:59
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:27:29
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.04
Time	Motor position
0.142	5.000
0.367	6.000
0.587	7.000
0.809	8.000
1.028	9.000
1.251	10.000

# Log finished at: 10/22/13 15:27:30
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:30:03
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor position
0.166	14.875
0.387	15.875
0.608	16.000

# Log finished at: 10/22/13 15:30:03
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:30:08
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor position
0.276	14.875
0.493	15.875
0.713	16.000

# Log finished at: 10/22/13 15:30:08
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:33:24
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.200	20.200	20.000
1.124	20.000	20.050	20.000
2.156	20.100	20.075	20.000

# Log finished at: 10/22/13 15:33:27
############################ Log - End ############################
3.206	20.100	20.067	20.000

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:34:10
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.096	10.000
0.315	10.000
0.539	11.000
0.756	12.000
0.979	13.000
1.198	14.000
1.418	15.000
2.741	10.000
3.062	9.000
3.385	8.000
3.705	7.000
4.026	6.000
4.344	5.000
4.665	4.000
4.983	3.000
5.304	2.000
5.623	1.000
5.945	0.000
6.268	-1.000
6.589	-2.000
6.908	-3.000
7.227	-4.000
7.546	-5.000
7.866	-6.000
8.186	-7.000
8.510	-8.000
8.830	-9.000
9.150	-10.000

# Log finished at: 10/22/13 15:34:19
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:35:05
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.01
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
0.171	-10.000	2.000
0.394	-9.000	2.000
0.614	-8.000	2.000
0.838	-7.000	2.000
1.059	-6.000	2.000
1.276	-5.000	2.000
1.496	-4.000	2.000
1.715	-3.000	2.000
1.936	-2.000	2.000
2.154	-1.000	2.000
2.374	0.000	2.000
2.593	1.000	2.000
2.813	2.000	2.000
3.031	3.000	2.000
3.253	4.000	2.000
3.473	5.000	2.000
3.692	6.000	2.000
3.912	7.000	2.000
4.133	8.000	2.000
4.352	9.000	2.000
4.571	10.000	2.000
9.927	-10.000	3.000
10.148	-9.000	3.000
10.367	-8.000	3.000
10.590	-7.000	3.000
10.810	-6.000	3.000
11.027	-5.000	3.000
11.248	-4.000	3.000
11.469	-3.000	3.000
11.687	-2.000	3.000
11.908	-1.000	3.000
12.127	0.000	3.000
12.344	1.000	3.000
12.564	2.000	3.000
12.785	3.000	3.000
13.003	4.000	3.000
13.223	5.000	3.000
13.443	6.000	3.000
13.664	7.000	3.000
13.881	8.000	3.000
14.100	9.000	3.000
14.319	10.000	3.000
19.580	-10.000	4.000
19.801	-9.000	4.000
20.026	-8.000	4.000
20.245	-7.000	4.000
20.463	-6.000	4.000
20.683	-5.000	4.000
20.904	-4.000	4.000
21.126	-3.000	4.000
21.346	-2.000	4.000
21.565	-1.000	4.000
21.784	0.000	4.000
22.004	1.000	4.000
22.224	2.000	4.000
22.442	3.000	4.000
22.663	4.000	4.000
22.883	5.000	4.000
23.101	6.000	4.000
23.321	7.000	4.000
23.538	8.000	4.000
23.759	9.000	4.000
23.977	10.000	4.000
29.334	-10.000	5.000
29.553	-9.000	5.000
29.778	-8.000	5.000
29.996	-7.000	5.000
30.218	-6.000	5.000
30.464	-5.000	5.000
30.662	-4.000	5.000
30.910	-3.000	5.000
31.103	-2.000	5.000
31.369	-1.000	5.000
31.536	0.000	5.000
31.756	1.000	5.000
31.975	2.000	5.000
32.196	3.000	5.000
32.416	4.000	5.000
32.633	5.000	5.000
32.854	6.000	5.000
33.073	7.000	5.000
33.294	8.000	5.000
33.516	9.000	5.000
33.735	10.000	5.000

# Log finished at: 10/22/13 15:35:38
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 15:50:03
